"","Plot.no.","species","dbh","age","status","decayClass"
"1283",122,"PIST",37,198,1,NA
"1284",122,"PSME",32.9,131,1,NA
"1285",122,"PSME",36.8,168,1,NA
"1286",124,"PIST",37,229,1,NA
"1287",125,"PIST",27.6,207,1,NA
"1288",125,"PIST",30.7,233,1,NA
"1289",125,"PIST",31.2,272,1,NA
"1290",125,"PSME",38,NA,1,NA
"1291",127,"PIST",36.6,187,1,NA
"1292",128,"PIPO",35.4,129,1,NA
"1293",129,"PIED",29,145,1,NA
"1294",131,"PIST",32.2,255,1,NA
"1295",132,"PIPO",33.6,NA,1,NA
"1296",133,"PIPO",35.7,NA,1,NA
"1297",136,"PIST",29.5,114,1,NA
"1298",136,"PIST",29.5,125,1,NA
"1299",136,"PIST",30.2,NA,1,NA
"1300",136,"PSME",37,209,1,NA
"1301",136,"PSME",39,NA,1,NA
"1302",136,"PSME",39,NA,1,NA
"1303",139,"PIST",30,NA,1,NA
"1304",139,"PIST",30,NA,1,NA
"1305",139,"QUGA",22.3,NA,1,NA
"1306",140,"PSME",41.2,137,1,NA
"1307",141,"PIST",31.7,117,1,NA
"1308",141,"PIST",31.7,96,1,NA
"1309",141,"PIST",31.7,117,1,NA
"1310",141,"PIST",32.5,NA,1,NA
"1311",142,"PIED",27,135,1,NA
"1312",143,"PIED",26.8,154,1,NA
"1313",144,"PIED",29,214,1,NA
"1314",144,"PIED",29.7,261,1,NA
"1315",145,"PIED",29.5,126,1,NA
"1316",146,"PIST",27.8,250,1,NA
"1317",147,"PSME",34.1,89,1,NA
"1318",147,"PSME",41,92,1,NA
"1319",148,"PIPO",37,NA,1,NA
"1320",149,"PIST",31.3,108,1,NA
"1321",149,"PSME",36.1,104,1,NA
"1322",151,"PIST",32.1,NA,1,NA
"1323",151,"PIST",35.6,NA,1,NA
"1324",152,"PIST",29.1,145,1,NA
"1325",152,"PIST",32.4,132,1,NA
"1326",152,"PIST",34.5,157,1,NA
"1327",153,"PIST",36,NA,1,NA
"1328",153,"QUGA",26.5,NA,1,NA
"1329",154,"PIST",34.8,132,1,NA
"1330",154,"PSME",39.5,108,1,NA
"1331",154,"QUGA",22.5,NA,1,NA
"1332",154,"QUGA",22.7,NA,1,NA
"1333",154,"QUGA",23.5,166,1,NA
"1334",154,"QUGA",23.8,142,1,NA
"1335",154,"QUGA",23.9,142,1,NA
"1336",154,"QUGA",26,NA,1,NA
"1337",154,"QUGA",26,NA,1,NA
"1338",155,"PIPO",36.5,100,1,NA
"1339",156,"PIST",28.4,109,1,NA
"1340",156,"PIST",28.4,109,1,NA
"1341",156,"PIST",28.4,NA,1,NA
"1342",156,"PSME",35.7,105,1,NA
"1343",157,"PIED",31,134,1,NA
"1344",158,"PIED",29,181,1,NA
"1345",158,"PIED",29.3,205,1,NA
"1346",158,"PIED",29.5,181,1,NA
"1347",158,"PIED",30.1,138,1,NA
"1348",158,"PIED",31.1,NA,1,NA
"1349",158,"PIED",31.2,205,1,NA
"1350",159,"PIED",30.1,220,1,NA
"1351",159,"PIED",31,218,1,NA
"1352",159,"PIPO",34.8,190,1,NA
"1353",160,"PIED",25,213,1,NA
"1354",1,"PIPO",50.1,137,1,NA
"1355",1,"PSME",46,127,1,NA
"1356",3,"PIST",38.3,NA,1,NA
"1357",3,"PIST",41.8,NA,1,NA
"1358",4,"PIPO",46.1,136,1,NA
"1359",5,"PIST",38.7,NA,1,NA
"1360",5,"PIST",42.6,NA,1,NA
"1361",5,"PIST",42.6,NA,1,NA
"1362",5,"PIST",43.5,NA,1,NA
"1363",5,"PIST",43.7,163,1,NA
"1364",5,"PIST",45,227,1,NA
"1365",5,"PSME",48.6,341,1,NA
"1366",6,"PIST",37.5,148,1,NA
"1367",6,"PIST",42.7,NA,1,NA
"1368",6,"PIST",44.7,NA,1,NA
"1369",6,"PIST",44.7,NA,1,NA
"1370",6,"PIST",46,116,1,NA
"1371",6,"PIST",46.5,137,1,NA
"1372",7,"PSME",45,212,1,NA
"1373",7,"PSME",50.4,141,1,NA
"1374",8,"PSME",42.5,NA,1,NA
"1375",9,"PIST",41.5,134,1,NA
"1376",9,"PIST",41.6,NA,1,NA
"1377",9,"PIST",42.4,134,1,NA
"1378",9,"PSME",45.3,157,1,NA
"1379",9,"PSME",49.2,NA,1,NA
"1380",9,"PSME",49.2,NA,1,NA
"1381",10,"PIST",37.3,NA,1,NA
"1382",10,"PSME",48.3,123,1,NA
"1383",11,"PIPO",44.2,123,1,NA
"1384",12,"PIST",39.7,167,1,NA
"1385",12,"PIST",41.3,184,1,NA
"1386",12,"PIST",43.3,177,1,NA
"1387",12,"PSME",43.5,182,1,NA
"1388",13,"PIPO",51.5,121,1,NA
"1389",13,"PSME",44.3,NA,1,NA
"1390",14,"PIPO",46,182,1,NA
"1391",14,"PIPO",51.3,148,1,NA
"1392",17,"PIED",34.5,NA,1,NA
"1393",17,"PIED",34.5,NA,1,NA
"1394",17,"PIED",34.7,211,1,NA
"1395",17,"PIED",35.3,212,1,NA
"1396",18,"PIPO",47.5,104,1,NA
"1397",19,"PIPO",48,203,1,NA
"1398",21,"PIST",37.5,NA,1,NA
"1399",22,"PIED",37.6,263,1,NA
"1400",22,"PIPO",43.1,NA,1,NA
"1401",23,"PIST",44.9,NA,1,NA
"1402",23,"PSME",43.1,140,1,NA
"1403",23,"PSME",48.8,NA,1,NA
"1404",25,"PSME",43.2,216,1,NA
"1405",25,"PSME",43.3,206,1,NA
"1406",25,"PSME",43.4,NA,1,NA
"1407",25,"PSME",43.5,NA,1,NA
"1408",25,"PSME",43.7,NA,1,NA
"1409",25,"PSME",50.4,NA,1,NA
"1410",25,"PSME",50.4,NA,1,NA
"1411",26,"PIST",38.5,169,1,NA
"1412",26,"QUGA",34,NA,1,NA
"1413",29,"PSME",44.7,116,1,NA
"1414",30,"PSME",50,159,1,NA
"1415",33,"PIPO",45.4,104,1,NA
"1416",33,"PIST",39,125,1,NA
"1417",33,"PIST",39.3,NA,1,NA
"1418",33,"PIST",42.5,126,1,NA
"1419",33,"PSME",42.3,NA,1,NA
"1420",35,"PSME",50,NA,1,NA
"1421",37,"PSME",42.3,124,1,NA
"1422",37,"PSME",46,162,1,NA
"1423",43,"PSME",44.7,104,1,NA
"1424",43,"PSME",45.5,104,1,NA
"1425",43,"PSME",47.2,NA,1,NA
"1426",44,"PIPO",47.1,135,1,NA
"1427",45,"PSME",44,NA,1,NA
"1428",45,"PSME",44,NA,1,NA
"1429",47,"PSME",47.3,187,1,NA
"1430",47,"PSME",48.2,NA,1,NA
"1431",48,"QUGA",32.9,NA,1,NA
"1432",49,"PIPO",47.8,198,1,NA
"1433",50,"PIST",44.4,NA,1,NA
"1434",53,"PIPO",43.4,106,1,NA
"1435",53,"PIPO",51.7,112,1,NA
"1436",54,"PIPO",48.5,123,1,NA
"1437",56,"PIPO",46.3,127,1,NA
"1438",57,"PIPO",47.5,118,1,NA
"1439",58,"PIPO",48.1,NA,1,NA
"1440",58,"PIPO",50.5,107,1,NA
"1441",58,"PSME",48.8,119,1,NA
"1442",63,"PSME",46.5,NA,1,NA
"1443",63,"PSME",49.2,166,1,NA
"1444",65,"PSME",50.6,NA,1,NA
"1445",67,"PIPO",50.1,NA,1,NA
"1446",67,"PSME",49.7,195,1,NA
"1447",68,"PSME",42.4,NA,1,NA
"1448",68,"PSME",49.8,105,1,NA
"1449",68,"QUGA",32.6,NA,1,NA
"1450",68,"QUGA",38.9,246,1,NA
"1451",69,"QUGA",38.7,276,1,NA
"1452",69,"QUGA",41.5,NA,1,NA
"1453",70,"QUGA",35.1,NA,1,NA
"1454",72,"PIPO",45.5,121,1,NA
"1455",72,"PSME",43.9,131,1,NA
"1456",73,"PIST",40.3,NA,1,NA
"1457",74,"PIST",39.5,111,1,NA
"1458",75,"PIST",39.4,151,1,NA
"1459",75,"PIST",40.9,188,1,NA
"1460",75,"PSME",43.3,NA,1,NA
"1461",75,"PSME",43.3,NA,1,NA
"1462",76,"PSME",49.2,211,1,NA
"1463",77,"PIPO",43.5,175,1,NA
"1464",77,"PIST",39.5,NA,1,NA
"1465",78,"PIST",45.6,152,1,NA
"1466",80,"PIST",46.8,170,1,NA
"1467",80,"QUGA",34.8,NA,1,NA
"1468",81,"PIST",40.2,280,1,NA
"1469",81,"PSME",41.6,NA,1,NA
"1470",81,"PSME",41.6,NA,1,NA
"1471",81,"PSME",41.8,136,1,NA
"1472",81,"PSME",47.1,231,1,NA
"1473",83,"PSME",42.2,117,1,NA
"1474",83,"PSME",44.2,NA,1,NA
"1475",83,"PSME",48.6,NA,1,NA
"1476",84,"PIST",37.5,NA,1,NA
"1477",84,"PIST",37.8,262,1,NA
"1478",84,"PIST",38.3,NA,1,NA
"1479",84,"PIST",41.5,236,1,NA
"1480",85,"PSME",43.8,NA,1,NA
"1481",85,"PSME",47.5,155,1,NA
"1482",85,"PSME",48,147,1,NA
"1483",87,"PIPO",46,126,1,NA
"1484",89,"PIST",37.2,104,1,NA
"1485",90,"PIST",37.2,NA,1,NA
"1486",90,"PIST",37.2,NA,1,NA
"1487",90,"PIST",37.3,156,1,NA
"1488",90,"PIST",40.9,245,1,NA
"1489",90,"PIST",44.2,NA,1,NA
"1490",92,"PIST",38.7,NA,1,NA
"1491",92,"PSME",43.1,NA,1,NA
"1492",92,"PSME",43.1,NA,1,NA
"1493",92,"PSME",43.2,132,1,NA
"1494",92,"PSME",45.6,163,1,NA
"1495",92,"PSME",45.7,147,1,NA
"1496",92,"PSME",51.1,161,1,NA
"1497",94,"PIPO",43,100,1,NA
"1498",95,"PIST",39.3,275,1,NA
"1499",95,"PIST",39.6,NA,1,NA
"1500",95,"PIST",39.9,NA,1,NA
"1501",95,"PIST",41.1,NA,1,NA
"1502",95,"PIST",41.4,225,1,NA
"1503",95,"PIST",44.5,253,1,NA
"1504",96,"PSME",42.2,150,1,NA
"1505",96,"PSME",42.3,NA,1,NA
"1506",96,"PSME",47.5,197,1,NA
"1507",100,"PSME",43.1,NA,1,NA
"1508",100,"PSME",43.1,NA,1,NA
"1509",102,"PIST",46.9,285,1,NA
"1510",102,"PSME",49.8,NA,1,NA
"1511",108,"PSME",50.2,104,1,NA
"1512",112,"PIST",43.3,136,1,NA
"1513",115,"PIED",39.3,395,1,NA
"1514",116,"PIED",37.3,NA,1,NA
"1515",117,"PIPO",48.3,149,1,NA
"1516",118,"PIST",44.5,138,1,NA
"1517",119,"PSME",43.8,NA,1,NA
"1518",120,"PSME",41.6,205,1,NA
"1519",121,"PIPO",50.9,191,1,NA
"1520",124,"PIST",37.4,248,1,NA
"1521",125,"PSME",50.2,136,1,NA
"1522",126,"PIST",40.4,233,1,NA
"1523",127,"PIST",37.8,NA,1,NA
"1524",127,"PIST",38.6,NA,1,NA
"1525",127,"PIST",38.7,NA,1,NA
"1526",127,"PIST",41.8,202,1,NA
"1527",128,"PIPO",44.1,NA,1,NA
"1528",128,"PIPO",47,130,1,NA
"1529",128,"PIPO",47,135,1,NA
"1530",128,"PIPO",47,130,1,NA
"1531",128,"PIPO",48.6,NA,1,NA
"1532",130,"PIST",43.2,NA,1,NA
"1533",130,"PIST",43.2,NA,1,NA
"1534",131,"PIST",38.1,156,1,NA
"1535",136,"PSME",46.1,114,1,NA
"1536",136,"PSME",50.5,231,1,NA
"1537",137,"PSME",43,97,1,NA
"1538",138,"PSME",43.4,173,1,NA
"1539",138,"PSME",47.7,173,1,NA
"1540",138,"PSME",49,NA,1,NA
"1541",139,"PIST",41.6,NA,1,NA
"1542",139,"PIST",41.6,NA,1,NA
"1543",139,"PIST",42.2,357,1,NA
"1544",140,"PIST",46,140,1,NA
"1545",140,"PSME",45.1,118,1,NA
"1546",144,"PIED",35,NA,1,NA
"1547",144,"PIED",38,257,1,NA
"1548",146,"PIST",38.8,268,1,NA
"1549",149,"PSME",42,NA,1,NA
"1550",149,"PSME",48.8,107,1,NA
"1551",150,"PIST",42.4,169,1,NA
"1552",152,"PSME",42.5,NA,1,NA
"1553",152,"PSME",45.5,84,1,NA
"1554",153,"PIST",45,235,1,NA
"1555",154,"PSME",49.4,120,1,NA
"1556",155,"PIED",34.7,97,1,NA
"1557",155,"PIED",36.7,NA,1,NA
"1558",156,"PIST",39,NA,1,NA
"1559",156,"PSME",41.8,122,1,NA
"1560",1,"PIPO",55.5,127,1,NA
"1561",1,"PIPO",61.5,134,1,NA
"1562",2,"QUGA",47.5,NA,1,NA
"1563",4,"PIST",52.1,284,1,NA
"1564",6,"PIST",52.4,119,1,NA
"1565",10,"PIST",50.5,116,1,NA
"1566",11,"PIST",56.8,144,1,NA
"1567",12,"PIST",55.8,294,1,NA
"1568",12,"PSME",58,NA,1,NA
"1569",13,"PSME",56,214,1,NA
"1570",20,"PIED",44.5,178,1,NA
"1571",23,"PIST",53.7,NA,1,NA
"1572",23,"PSME",58.5,NA,1,NA
"1573",24,"PSME",54.5,NA,1,NA
"1574",25,"PSME",51.7,214,1,NA
"1575",25,"PSME",55.8,232,1,NA
"1576",25,"PSME",56.2,NA,1,NA
"1577",25,"PSME",56.6,227,1,NA
"1578",26,"PIST",52.5,NA,1,NA
"1579",30,"PSME",52.5,NA,1,NA
"1580",32,"PSME",53.9,125,1,NA
"1581",33,"PIST",49.4,NA,1,NA
"1582",34,"PIPO",53.9,117,1,NA
"1583",37,"PSME",52.8,NA,1,NA
"1584",45,"PSME",52.2,173,1,NA
"1585",47,"PSME",60.9,NA,1,NA
"1586",50,"PIST",52.2,330,1,NA
"1587",54,"PIPO",57.4,156,1,NA
"1588",62,"PIST",55.3,NA,1,NA
"1589",63,"PIST",47.3,219,1,NA
"1590",65,"PSME",53.3,148,1,NA
"1591",68,"PIST",48.5,NA,1,NA
"1592",69,"PIST",49.2,NA,1,NA
"1593",69,"PIST",55.3,NA,1,NA
"1594",69,"PSME",56,166,1,NA
"1595",69,"PSME",59.2,NA,1,NA
"1596",70,"PSME",58.7,NA,1,NA
"1597",73,"PIST",48,NA,1,NA
"1598",80,"PSME",53,NA,1,NA
"1599",82,"PSME",59.6,NA,1,NA
"1600",89,"PIST",47.3,180,1,NA
"1601",89,"PSME",59.4,181,1,NA
"1602",90,"PIST",53.9,184,1,NA
"1603",93,"PSME",58.2,172,1,NA
"1604",93,"PSME",58.3,177,1,NA
"1605",93,"PSME",58.9,NA,1,NA
"1606",93,"PSME",58.9,NA,1,NA
"1607",96,"PSME",58.3,240,1,NA
"1608",99,"PIPO",53.1,151,1,NA
"1609",102,"PIST",57.1,236,1,NA
"1610",108,"PIPO",62.8,130,1,NA
"1611",124,"PIST",56,225,1,NA
"1612",124,"PSME",59.8,NA,1,NA
"1613",126,"PIST",51,203,1,NA
"1614",127,"PSME",53.2,295,1,NA
"1615",130,"PIST",53.2,210,1,NA
"1616",138,"PSME",54.1,158,1,NA
"1617",138,"PSME",54.1,178,1,NA
"1618",138,"PSME",55.7,NA,1,NA
"1619",147,"PSME",56.4,NA,1,NA
"1620",159,"PIPO",54,224,1,NA
"1621",5,"PIST",58.7,175,1,NA
"1622",7,"PSME",65,203,1,NA
"1623",10,"PSME",63.3,NA,1,NA
"1624",26,"PIST",60,202,1,NA
"1625",57,"PSME",68.4,204,1,NA
"1626",61,"PSME",70.2,NA,1,NA
"1627",62,"PIST",57.3,281,1,NA
"1628",69,"PIST",66.8,255,1,NA
"1629",86,"PSME",61.9,NA,1,NA
"1630",88,"PSME",62.7,161,1,NA
"1631",89,"PIST",66.8,NA,1,NA
"1632",102,"PIST",60.5,NA,1,NA
"1633",121,"PIST",60.5,340,1,NA
"1634",121,"PIST",63.4,NA,1,NA
"1635",130,"PIST",59.5,NA,1,NA
"1636",151,"PIST",58.3,NA,1,NA
"1637",153,"PIPO",66.4,232,1,NA
"1638",160,"PIED",62.5,NA,1,NA
"1639",27,"PIST",69.8,NA,1,NA
"1640",59,"PIST",68.4,262,1,NA
"1641",75,"PSME",76.5,349,1,NA
"1642",79,"PSME",76,NA,1,NA
"1643",79,"PSME",76,NA,1,NA
"1644",98,"PSME",81.3,156,1,NA
"1645",101,"PSME",75,NA,1,NA
"1646",156,"PSME",77.4,NA,1,NA
"1647",160,"PIED",66.5,402,1,NA
"1648",55,"PIED",76.5,NA,1,NA
"1649",9,"PSME",92.8,NA,1,NA
"1650",1,"PSME",12,NA,1,NA
"1651",1,"PSME",13.4,85,1,NA
"1652",1,"PSME",14,NA,1,NA
"1653",1,"PSME",14,NA,1,NA
"1654",2,"PIST",10.3,81,1,NA
"1655",2,"PIST",12,99,1,NA
"1656",2,"PIST",12.5,91,1,NA
"1657",2,"PIST",13.2,86,1,NA
"1658",2,"PSME",13.9,NA,1,NA
"1659",2,"QUGA",11,110,1,NA
"1660",3,"PIST",15,99,1,NA
"1661",3,"PSME",11.9,NA,1,NA
"1662",3,"PSME",12.2,NA,1,NA
"1663",3,"PSME",13.2,NA,1,NA
"1664",3,"PSME",13.7,NA,1,NA
"1665",3,"PSME",14.2,NA,1,NA
"1666",3,"PSME",15.4,NA,1,NA
"1667",3,"PSME",16,NA,1,NA
"1668",3,"PSME",16.1,NA,1,NA
"1669",3,"PSME",16.4,NA,1,NA
"1670",3,"PSME",18.1,NA,1,NA
"1671",5,"PIST",9.7,115,1,NA
"1672",5,"PIST",10.5,139,1,NA
"1673",5,"PIST",12,107,1,NA
"1674",5,"PIST",12.2,145,1,NA
"1675",5,"PIST",14.5,91,1,NA
"1676",5,"PIST",15,NA,1,NA
"1677",5,"PIST",15.1,145,1,NA
"1678",5,"PIST",15.2,111,1,NA
"1679",5,"PIST",15.3,NA,1,NA
"1680",5,"PIST",15.5,NA,1,NA
"1681",5,"PIST",16,123,1,NA
"1682",6,"PSME",14.2,NA,1,NA
"1683",7,"PIPO",19,NA,1,NA
"1684",7,"PIST",14.5,NA,1,NA
"1685",7,"PIST",15,NA,1,NA
"1686",7,"PIST",15.5,NA,1,NA
"1687",8,"PIPO",17.4,88,1,NA
"1688",8,"PSME",20.3,NA,1,NA
"1689",8,"PSME",20.3,NA,1,NA
"1690",8,"QUGA",9.2,94,1,NA
"1691",9,"PIST",13.2,118,1,NA
"1692",9,"PIST",13.3,114,1,NA
"1693",10,"PIPO",18.8,NA,1,NA
"1694",10,"PIPO",19.2,NA,1,NA
"1695",10,"PIPO",19.4,NA,1,NA
"1696",10,"PIST",14,NA,1,NA
"1697",10,"PIST",15,95,1,NA
"1698",11,"PSME",10.7,NA,1,NA
"1699",11,"PSME",12.5,NA,1,NA
"1700",11,"PSME",16.5,NA,1,NA
"1701",11,"PSME",16.5,NA,1,NA
"1702",11,"PSME",17.3,NA,1,NA
"1703",12,"PSME",11.5,NA,1,NA
"1704",12,"PSME",15.5,NA,1,NA
"1705",12,"PSME",15.5,110,1,NA
