Plot no.,Species,Dbh,Status,Decay Class,Con Class (Fule),per ha conversion,Annual Growth to Subtract,25% Death Date,25% 1922 DBH (dib),25% 1922 DBH (dob),25% 1922 Size bin ,25% 1922 BA (m²),25% 1922 Density (ha-1),50% Death Date,50% 1922 DBH (dib),50% 1922 DBH (dob),50% 1922 Size bin,50% 1922 BA (m²),50% 1922 Density (ha-1),75% Death Date,75% 1922 DBH (dib),75% 1922 DBH (dob),75% 1922 Size bin,75% 1922 BA (m²),75% 1922 Density (ha-1)
38,PIST,16.4,2,5,6,25,0.136585366,1954,9.570731707,11.01778732,1,0.009534099,25,1979,12.98536585,14.85993366,1,0.017343017,25,1991,14.62439024,16.7041639,2,0.021914945,25
38,PIST,20.3,4,6,8,25,0.136585366,1922,9.1,10.48812,1,0.008639452,25,1987,17.97804878,20.47770049,2,0.032934667,25,1995,19.07073171,21.70718732,2,0.037008204,25
38,PIST,23,2,5,6,25,0.136585366,1954,16.17073171,18.44410732,2,0.026718137,25,1979,19.58536585,22.28625366,2,0.03900902,25,1991,21.22439024,24.1304839,2,0.045732291,25
38,PIST,30.2,2,2,3,25,0.136585366,2004,30.2,30.2,3,0.071631622,25,2004,30.2,30.2,3,0.071631622,25,2004,30.2,30.2,3,0.071631622,25
38,PIST,34.3,2,6,7,25,0.136585366,1922,23.1,26.24092,3,0.054081535,25,1976,30.47560976,34.5399561,3,0.093698893,25,1990,32.38780488,36.69155805,4,0.10573608,25
38,PIST,49.4,3,5,6,25,0.136585366,1954,42.57073171,48.14938732,5,0.182084269,25,1976,45.57560976,51.5304761,5,0.208554328,25,1990,47.48780488,53.68207805,5,0.226333863,25
38,PSME,6.5,4,5,6,25,0.190243902,1947,-4.343902439,-5.380094878,sap,0,0,1956,-2.631707317,-3.366724634,sap,0,0,1982,2.314634146,2.449678293,sap,0.000471313,0
38,PSME,8.3,4,6,8,25,0.190243902,1908,-9.963414634,-11.98807927,0,0,0,1953,-1.402439024,-1.921228049,sap,0,0,1980,3.734146341,4.118882683,sap,0.001332446,0
38,PSME,13,4,2,3,25,0.190243902,2004,13,13,1,0.01327326,25,2004,13,13,1,0.01327326,25,2004,13,13,1,0.01327326,25
38,PSME,15.4,2,6,7,25,0.190243902,1908,-2.863414634,-3.639189268,0,0,0,1956,6.268292683,7.098785366,1,0.003957847,25,1982,11.21463415,12.91518829,1,0.013100636,25
38,PSME,16.2,2,1,3,25,0.190243902,2004,16.2,16.2,2,0.020612038,25,2004,16.2,16.2,2,0.020612038,25,2004,16.2,16.2,2,0.020612038,25
38,PSME,18,2,1,3,25,0.190243902,2004,18,18,2,0.02544696,25,2004,18,18,2,0.02544696,25,2004,18,18,2,0.02544696,25
38,PSME,21.9,2,2,3,25,0.190243902,2004,21.9,21.9,2,0.037668569,25,2004,21.9,21.9,2,0.037668569,25,2004,21.9,21.9,2,0.037668569,25
38,PSME,22.4,2,1,3,25,0.190243902,2004,22.4,22.4,2,0.03940823,25,2004,22.4,22.4,2,0.03940823,25,2004,22.4,22.4,2,0.03940823,25
38,PSME,36.5,2,6,7,25,0.190243902,1908,18.23658537,21.17230073,0,0.035206837,0,1956,27.36829268,31.91027537,3,0.079974586,25,1982,32.31463415,37.72667829,4,0.111786159,25
38,PSME,39.2,2,2,3,25,0.190243902,2004,39.2,39.2,4,0.120687706,25,2004,39.2,39.2,4,0.120687706,25,2004,39.2,39.2,4,0.120687706,25
38,QUGA,8.6,3,4,5,25,0.075609756,1986,7.23902439,7.23902439,1,0.004115769,25,1995,7.919512195,7.919512195,1,0.004925925,25,1998,8.146341463,8.146341463,1,0.005212141,25
38,QUGA,8.8,3,4,5,25,0.075609756,1986,7.43902439,7.43902439,1,0.004346332,25,1995,8.119512195,8.119512195,1,0.005177866,25,1998,8.346341463,8.346341463,1,0.005471208,25
38,QUGA,12.1,2,3,4,25,0.075609756,1996,11.49512195,11.49512195,1,0.010378105,25,2000,11.79756098,11.79756098,1,0.010931389,25,2002,11.94878049,11.94878049,1,0.011213419,25
39,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1987,7.67804878,8.888140488,1,0.006204585,25,1995,8.770731707,10.11762732,1,0.008039856,25
39,PIST,14,2,5,6,25,0.136585366,1954,7.170731707,8.317307317,1,0.005433209,25,1979,10.58536585,12.15945366,1,0.011612321,25,1991,12.22439024,14.0036839,1,0.015401942,25
39,PIST,18,4,6,8,25,0.136585366,1922,6.8,7.90016,1,0.00490188,25,1987,15.67804878,17.88974049,2,0.025136163,25,1995,16.77073171,19.11922732,2,0.028709893,25
39,PSME,6,4,6,8,25,0.190243902,1908,-12.26341463,-14.69264927,0,0,0,1953,-3.702439024,-4.625798049,sap,0,0,1980,1.434146341,1.414312683,sap,0.000157102,0
39,PSME,15.3,2,1,3,25,0.190243902,2004,15.3,15.3,1,0.018385429,25,2004,15.3,15.3,1,0.018385429,25,2004,15.3,15.3,1,0.018385429,25
39,PSME,20.5,3,6,7,25,0.190243902,1908,2.236585366,2.357900732,0,0.000436659,0,1978,15.55365854,18.01744707,2,0.025496314,25,1991,18.02682927,20.92564854,2,0.034391312,25
39,QUGA,5,3,3,4,25,0.075609756,1996,4.395121951,4.395121951,sap,0.001517165,0,2000,4.697560976,4.697560976,sap,0.001733148,0,2002,4.848780488,4.848780488,sap,0.001846528,0
39,QUGA,5.1,2,3,4,25,0.075609756,1996,4.495121951,4.495121951,sap,0.001586989,0,2000,4.797560976,4.797560976,sap,0.001807723,0,2002,4.948780488,4.948780488,sap,0.001923478,0
39,QUGA,5.4,3,4,5,25,0.075609756,1986,4.03902439,4.03902439,sap,0.001281279,0,1995,4.719512195,4.719512195,sap,0.001749384,0,1998,4.946341463,4.946341463,sap,0.001921583,0
39,QUGA,6.2,3,4,5,25,0.075609756,1986,4.83902439,4.83902439,sap,0.001839105,0,1995,5.519512195,5.519512195,1,0.002392722,25,1998,5.746341463,5.746341463,1,0.002593425,25
39,QUGA,6.5,2,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
39,QUGA,7.4,3,3,4,25,0.075609756,1996,6.795121951,6.795121951,1,0.003626481,25,2000,7.097560976,7.097560976,1,0.003956482,25,2002,7.248780488,7.248780488,1,0.00412687,25
39,QUGA,8.1,2,1,3,25,0.075609756,2004,8.1,8.1,1,0.005153009,25,2004,8.1,8.1,1,0.005153009,25,2004,8.1,8.1,1,0.005153009,25
39,QUGA,9.4,2,2,3,25,0.075609756,2004,9.4,9.4,1,0.006939794,25,2004,9.4,9.4,1,0.006939794,25,2004,9.4,9.4,1,0.006939794,25
39,QUGA,11.8,4,6,8,25,0.075609756,1952,7.868292683,7.868292683,1,0.004862414,25,1978,9.834146341,9.834146341,1,0.007595638,25,1991,10.81707317,10.81707317,1,0.009189893,25
39,QUGA,15,4,6,8,25,0.075609756,1952,11.06829268,11.06829268,1,0.009621708,25,1978,13.03414634,13.03414634,1,0.01334308,25,1991,14.01707317,14.01707317,1,0.015431409,25
40,PIED,11.3,4,6,8,25,0.102439024,1934,4.129268293,4.895052683,sap,0.001881939,0,1974,8.226829268,9.505628293,1,0.007096636,25,1989,9.763414634,11.23459415,1,0.009913013,25
40,PIPO,32.3,2,6,7,25,0.207317073,1901,10.94634146,12.78892,0,0.012845726,0,1979,27.11707317,30.62362,3,0.073655291,25,1991,29.60487805,33.36742,3,0.087445236,25
40,PSME,8.9,2,1,3,25,0.190243902,2004,8.9,8.9,1,0.006221153,25,2004,8.9,8.9,1,0.006221153,25,2004,8.9,8.9,1,0.006221153,25
40,PSME,37.8,2,2,3,25,0.190243902,2004,37.8,37.8,4,0.112221094,25,2004,37.8,37.8,4,0.112221094,25,2004,37.8,37.8,4,0.112221094,25
40,PSME,43,4,6,8,25,0.190243902,1908,24.73658537,28.81565073,0,0.065215039,0,1953,33.29756098,38.88250195,4,0.118740617,25,1980,38.43414634,44.92261268,4,0.15849695,25
41,PIPO,30,4,6,8,25,0.207317073,1901,8.646341463,10.25225,0,0.008255232,0,1979,24.81707317,28.08695,3,0.061958381,25,1991,27.30487805,30.83075,3,0.07465503,25
42,PSME,8.7,2,6,7,25,0.190243902,1908,-9.563414634,-11.51771927,0,0,0,1956,-0.431707317,-0.779744634,sap,0,0,1982,4.514634146,5.036658293,1,0.001992397,25
42,PSME,9,2,6,7,25,0.190243902,1908,-9.263414634,-11.16494927,0,0,0,1956,-0.131707317,-0.426974634,sap,0,0,1982,4.814634146,5.389428293,1,0.002281268,25
42,PSME,11,2,6,7,25,0.190243902,1908,-7.263414634,-8.813149268,0,0,0,1956,1.868292683,1.924825366,sap,0.000290987,0,1982,6.814634146,7.741228293,1,0.004706636,25
42,PSME,12,2,6,7,25,0.190243902,1908,-6.263414634,-7.637249268,0,0,0,1956,2.868292683,3.100725366,sap,0.000755123,0,1982,7.814634146,8.917128293,1,0.006245122,25
42,PSME,14,2,6,7,25,0.190243902,1908,-4.263414634,-5.285449268,0,0,0,1956,4.868292683,5.452525366,1,0.002334997,25,1982,9.814634146,11.26892829,1,0.009973696,25
42,PSME,17,2,6,7,25,0.190243902,1908,-1.263414634,-1.757749268,0,0,0,1956,7.868292683,8.980225366,1,0.006333815,25,1982,12.81463415,14.79662829,1,0.017195564,25
42,PSME,18,2,6,7,25,0.190243902,1908,-0.263414634,-0.581849268,0,0,0,1956,8.868292683,10.15612537,1,0.008101156,25,1982,13.81463415,15.97252829,1,0.020037255,25
42,PSME,19,2,6,7,25,0.190243902,1908,0.736585366,0.594050732,0,2.77165E-05,0,1956,9.868292683,11.33202537,1,0.010085698,25,1982,14.81463415,17.14842829,2,0.023096147,25
42,PSME,33,2,6,7,25,0.190243902,1908,14.73658537,17.05665073,0,0.02284959,0,1956,23.86829268,27.79462537,3,0.060675386,25,1982,28.81463415,33.61102829,3,0.088726734,25
42,QUGA,5,2,3,4,25,0.075609756,1996,4.395121951,4.395121951,sap,0.001517165,0,2000,4.697560976,4.697560976,sap,0.001733148,0,2002,4.848780488,4.848780488,sap,0.001846528,0
42,QUGA,6.6,2,2,3,25,0.075609756,2004,6.6,6.6,1,0.003421202,25,2004,6.6,6.6,1,0.003421202,25,2004,6.6,6.6,1,0.003421202,25
42,QUGA,6.8,2,4,5,25,0.075609756,1986,5.43902439,5.43902439,1,0.002323448,25,1995,6.119512195,6.119512195,1,0.0029412,25,1998,6.346341463,6.346341463,1,0.003163281,25
42,QUGA,7,2,3,4,25,0.075609756,1996,6.395121951,6.395121951,1,0.003212096,25,2000,6.697560976,6.697560976,1,0.003523094,25,2002,6.848780488,6.848780488,1,0.003683981,25
42,QUGA,7.4,2,4,5,25,0.075609756,1986,6.03902439,6.03902439,1,0.002864339,25,1995,6.719512195,6.719512195,1,0.003546226,25,1998,6.946341463,6.946341463,1,0.003789685,25
42,QUGA,8.6,2,3,4,25,0.075609756,1996,7.995121951,7.995121951,1,0.005020432,25,2000,8.297560976,8.297560976,1,0.005407441,25,2002,8.448780488,8.448780488,1,0.005606334,25
42,QUGA,12,2,3,4,25,0.075609756,1996,11.39512195,11.39512195,1,0.010198325,25,2000,11.69756098,11.69756098,1,0.010746859,25,2002,11.84878049,11.84878049,1,0.011026513,25
43,PIST,17.6,4,5,6,25,0.136585366,1954,10.77073171,12.36802732,1,0.012014115,25,1976,13.77560976,15.7491161,1,0.019480642,25,1990,15.68780488,17.90071805,2,0.02516702,25
43,PIST,21.3,2,5,6,25,0.136585366,1954,14.47073171,16.53126732,2,0.021463631,25,1979,17.88536585,20.37341366,2,0.032600068,25,1991,19.52439024,22.2176439,2,0.038769205,25
43,PIST,35.7,2,5,6,25,0.136585366,1954,28.87073171,32.73414732,3,0.084157526,25,1979,32.28536585,36.57629366,4,0.105072796,25,1991,33.92439024,38.4205239,4,0.115935773,25
43,PSME,12.5,2,6,7,25,0.190243902,1908,-5.763414634,-7.049299268,0,0,0,1956,3.368292683,3.688675366,sap,0.001068641,0,1982,8.314634146,9.505078293,1,0.007095815,25
43,PSME,14,4,6,8,25,0.190243902,1908,-4.263414634,-5.285449268,0,0,0,1963,6.2,7.01848,1,0.003868807,25,1985,10.38536585,11.94005171,1,0.011197042,25
43,PSME,14.3,4,6,8,25,0.190243902,1908,-3.963414634,-4.932679268,0,0,0,1963,6.5,7.37125,1,0.004267497,25,1985,10.68536585,12.29282171,1,0.011868452,25
43,QUGA,5,2,6,7,25,0.075609756,1952,1.068292683,1.068292683,sap,8.96337E-05,0,1956,1.370731707,1.370731707,sap,0.000147569,0,1982,3.336585366,3.336585366,sap,0.00087437,0
43,QUGA,5.3,2,6,7,25,0.075609756,1952,1.368292683,1.368292683,sap,0.000147045,0,1956,1.670731707,1.670731707,sap,0.000219232,0,1982,3.636585366,3.636585366,sap,0.001038672,0
43,QUGA,5.5,3,4,5,25,0.075609756,1986,4.13902439,4.13902439,sap,0.00134551,0,1995,4.819512195,4.819512195,sap,0.001824303,0,1998,5.046341463,5.046341463,1,0.002000065,25
43,QUGA,5.5,2,2,3,25,0.075609756,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25
43,QUGA,6,2,4,5,25,0.075609756,1986,4.63902439,4.63902439,sap,0.001690224,0,1995,5.319512195,5.319512195,1,0.002222463,25,1998,5.546341463,5.546341463,1,0.00241604,25
43,QUGA,6.5,2,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
43,QUGA,7,2,6,7,25,0.075609756,1952,3.068292683,3.068292683,sap,0.000739409,0,1956,3.370731707,3.370731707,sap,0.000892358,0,1982,5.336585366,5.336585366,1,0.002236752,25
43,QUGA,8,2,3,4,25,0.075609756,1996,7.395121951,7.395121951,1,0.004295182,25,2000,7.697560976,7.697560976,1,0.004653687,25,2002,7.848780488,7.848780488,1,0.004838328,25
43,QUGA,8.2,3,3,4,25,0.075609756,1996,7.595121951,7.595121951,1,0.004530649,25,2000,7.897560976,7.897560976,1,0.004898655,25,2002,8.048780488,8.048780488,1,0.005088046,25
43,QUGA,8.4,2,4,5,25,0.075609756,1986,7.03902439,7.03902439,1,0.003891489,25,1995,7.719512195,7.719512195,1,0.004680267,25,1998,7.946341463,7.946341463,1,0.004959357,25
43,QUGA,10.8,2,5,6,25,0.075609756,1969,8.153658537,8.153658537,1,0.005221508,25,1963,7.7,7.7,1,0.004656637,25,1985,9.363414634,9.363414634,1,0.006885879,25
43,QUGA,11,2,4,5,25,0.075609756,1986,9.63902439,9.63902439,1,0.007297214,25,1995,10.3195122,10.3195122,1,0.008363908,25,1998,10.54634146,10.54634146,1,0.008735636,25
43,QUGA,11.1,2,5,6,25,0.075609756,1969,8.453658537,8.453658537,1,0.005612809,25,1963,8,8,1,0.00502656,25,1985,9.663414634,9.663414634,1,0.007334189,25
43,QUGA,11.6,2,6,7,25,0.075609756,1952,7.668292683,7.668292683,1,0.004618365,25,1956,7.970731707,7.970731707,1,0.004989848,25,1982,9.936585366,9.936585366,1,0.007754704,25
43,QUGA,11.8,3,4,5,25,0.075609756,1986,10.43902439,10.43902439,1,0.008558758,25,1995,11.1195122,11.1195122,1,0.009710965,25,1998,11.34634146,11.34634146,1,0.010111198,25
43,QUGA,16,2,5,6,25,0.075609756,1969,13.35365854,13.35365854,1,0.014005268,25,1963,12.9,12.9,1,0.013069841,25,1985,14.56341463,14.56341463,1,0.016657788,25
44,PIPO,10.7,2,4,5,25,0.207317073,1986,6.968292683,6.968292683,1,0.003813675,25,1995,8.834146341,8.834146341,1,0.00612943,25,1998,9.456097561,9.456097561,1,0.007022873,25
44,PIPO,18.5,4,6,8,25,0.207317073,1901,-2.853658537,-2.4311,0,0,0,1979,13.31707317,15.4036,1,0.018635256,25,1991,15.80487805,18.1474,2,0.025865431,25
44,PIST,8,4,6,8,25,0.136585366,1922,-3.2,-3.35184,sap,0,0,1987,5.67804878,6.637740488,1,0.003460441,25,1995,6.770731707,7.867227317,1,0.004861097,25
44,PIST,8,4,6,8,25,0.136585366,1922,-3.2,-3.35184,sap,0,0,1987,5.67804878,6.637740488,1,0.003460441,25,1995,6.770731707,7.867227317,1,0.004861097,25
44,PIST,16,4,5,6,25,0.136585366,1954,9.170731707,10.56770732,1,0.008771067,25,1976,12.17560976,13.9487961,1,0.015281442,25,1990,14.08780488,16.10039805,2,0.02035936,25
44,PIST,16.5,4,5,6,25,0.136585366,1954,9.670731707,11.13030732,1,0.009729829,25,1976,12.67560976,14.5113961,1,0.016539002,25,1990,14.58780488,16.66299805,2,0.021807063,25
44,PIST,44.2,2,5,6,25,0.136585366,1954,37.37073171,42.29834732,4,0.140519856,25,1979,40.78536585,46.14049366,5,0.167207352,25,1991,42.42439024,47.9847239,5,0.180840999,25
44,PSME,7.8,3,3,4,25,0.190243902,1996,6.27804878,6.27804878,1,0.003095567,25,2000,7.03902439,7.03902439,1,0.003891489,25,2002,7.419512195,7.419512195,1,0.004323561,25
44,PSME,10,4,6,8,25,0.190243902,1908,-8.263414634,-9.989049268,0,0,0,1963,2.2,2.31488,sap,0.00042087,0,1985,6.385365854,7.236451707,1,0.004112844,25
44,PSME,10,2,5,6,25,0.190243902,1947,-0.843902439,-1.264444878,sap,0,0,1963,2.2,2.31488,sap,0.00042087,0,1985,6.385365854,7.236451707,1,0.004112844,25
44,PSME,12,2,4,5,25,0.190243902,1986,8.575609756,8.575609756,1,0.005775917,25,1995,10.28780488,10.28780488,1,0.00831259,25,1998,10.85853659,10.85853659,1,0.00926048,25
44,PSME,13.2,4,6,8,25,0.190243902,1908,-5.063414634,-6.226169268,0,0,0,1963,5.4,6.07776,1,0.002901202,25,1985,9.585365854,10.99933171,1,0.009502185,25
44,PSME,15,4,4,5,25,0.190243902,1986,11.57560976,11.57560976,1,0.010523947,25,1995,13.28780488,13.28780488,1,0.013867475,25,1998,13.85853659,13.85853659,1,0.015084317,25
44,PSME,18.9,4,6,8,25,0.190243902,1908,0.636585366,0.476460732,0,1.78297E-05,0,1963,11.1,12.78039,1,0.012828595,25,1985,15.28536585,17.70196171,2,0.024611251,25
44,PSME,25,4,5,6,25,0.190243902,1947,14.15609756,16.37405512,2,0.021057334,25,1956,15.86829268,18.38742537,2,0.026554171,25,1982,20.81463415,24.20382829,2,0.046010719,25
44,PSME,27,2,3,4,25,0.190243902,1996,25.47804878,25.47804878,2,0.050982746,25,2000,26.23902439,26.23902439,3,0.054073722,25,2002,26.6195122,26.6195122,3,0.055653321,25
44,PSME,32.2,2,5,6,25,0.190243902,1947,21.35609756,24.84053512,2,0.048463279,25,1963,24.4,28.41986,3,0.06343585,25,1985,28.58536585,33.34143171,3,0.087309075,25
44,PSME,35,4,6,8,25,0.190243902,1908,16.73658537,19.40845073,0,0.029585072,0,1963,27.2,31.71238,3,0.078985718,25,1985,31.38536585,36.63395171,4,0.105404326,25
44,PSME,40,4,6,8,25,0.190243902,1908,21.73658537,25.28795073,0,0.050224795,0,1963,32.2,37.59188,4,0.110988757,25,1985,36.38536585,42.51345171,4,0.141952691,25
44,QUGA,7.6,4,3,4,25,0.075609756,1996,6.995121951,6.995121951,1,0.003843098,25,2000,7.297560976,7.297560976,1,0.0041826,25,2002,7.448780488,7.448780488,1,0.004357739,25
44,QUGA,10,2,3,4,25,0.075609756,1996,9.395121951,9.395121951,1,0.006932594,25,2000,9.697560976,9.697560976,1,0.007386113,25,2002,9.848780488,9.848780488,1,0.00761826,25
45,PSME,13,4,6,8,25,0.190243902,1908,-5.263414634,-6.461349268,0,0,0,1963,5.2,5.84258,1,0.002681021,25,1985,9.385365854,10.76415171,1,0.009100191,25
45,PSME,23.7,2,5,6,25,0.190243902,1947,12.85609756,14.84538512,1,0.017309074,25,1963,15.9,18.42471,2,0.026661969,25,1985,20.08536585,23.34628171,2,0.042808138,25
45,PSME,28.6,2,6,7,25,0.190243902,1908,10.33658537,11.88269073,0,0.011089718,0,1956,19.46829268,22.62066537,2,0.040188486,25,1982,24.41463415,28.43706829,3,0.063512695,25
45,PSME,36.5,2,6,7,25,0.190243902,1908,18.23658537,21.17230073,0,0.035206837,0,1956,27.36829268,31.91027537,3,0.079974586,25,1982,32.31463415,37.72667829,4,0.111786159,25
45,PSME,40,3,5,6,25,0.190243902,1947,29.15609756,34.01255512,3,0.090859306,25,1963,32.2,37.59188,4,0.110988757,25,1985,36.38536585,42.51345171,4,0.141952691,25
45,QUGA,6,4,5,6,25,0.075609756,1969,3.353658537,3.353658537,sap,0.000883341,0,1956,2.370731707,2.370731707,sap,0.000441424,0,1982,4.336585366,4.336585366,sap,0.001477021,0
45,QUGA,6.2,2,2,3,25,0.075609756,2004,6.2,6.2,1,0.003019078,25,2004,6.2,6.2,1,0.003019078,25,2004,6.2,6.2,1,0.003019078,25
45,QUGA,10.2,2,2,3,25,0.075609756,2004,10.2,10.2,1,0.008171302,25,2004,10.2,10.2,1,0.008171302,25,2004,10.2,10.2,1,0.008171302,25
45,QUGA,20.1,2,4,5,25,0.075609756,1986,18.73902439,18.73902439,2,0.027579402,25,1995,19.4195122,19.4195122,2,0.029618805,25,1998,19.64634146,19.64634146,2,0.03031477,25
46,PIPO,5.7,2,3,4,25,0.207317073,1996,4.041463415,4.041463415,sap,0.001282827,0,2000,4.870731707,4.870731707,sap,0.001863285,0,2002,5.285365854,5.285365854,1,0.002194022,25
46,PIPO,20,4,5,6,25,0.207317073,1944,7.56097561,9.0552,1,0.006440017,25,1979,14.81707317,17.05795,2,0.022853071,25,1991,17.30487805,19.80175,2,0.030796265,25
46,PIPO,30.8,3,3,4,25,0.207317073,1996,29.14146341,29.14146341,3,0.066698123,25,2000,29.97073171,29.97073171,3,0.070548143,25,2002,30.38536585,30.38536585,3,0.072513662,25
46,PIPO,60,4,6,8,25,0.207317073,1901,38.64634146,43.33925,0,0.147520943,0,1979,54.81707317,61.17395,6,0.293916485,25,1991,57.30487805,63.91775,6,0.320873502,25
46,PIST,8.2,4,6,8,25,0.136585366,1922,-3,-3.1268,sap,0,0,1987,5.87804878,6.862780488,1,0.003699058,25,1995,6.970731707,8.092267317,1,0.005143175,25
46,PIST,45,3,6,7,25,0.136585366,1922,33.8,38.28056,4,0.115092616,25,1987,42.67804878,48.27014049,5,0.182998708,25,1995,43.77073171,49.49962732,5,0.192439737,25
46,PSME,13,4,1,3,25,0.190243902,2004,13,13,1,0.01327326,25,2004,13,13,1,0.01327326,25,2004,13,13,1,0.01327326,25
46,QUGA,5,3,4,5,25,0.075609756,1986,3.63902439,3.63902439,sap,0.001040066,0,1995,4.319512195,4.319512195,sap,0.001465414,0,1998,4.546341463,4.546341463,sap,0.001623361,0
46,QUGA,5.6,3,4,5,25,0.075609756,1986,4.23902439,4.23902439,sap,0.001411311,0,1995,4.919512195,4.919512195,sap,0.001900794,0,1998,5.146341463,5.146341463,1,0.002080119,25
46,QUGA,5.9,2,3,4,25,0.075609756,1996,5.295121951,5.295121951,1,0.002202129,25,2000,5.597560976,5.597560976,1,0.002460869,25,2002,5.748780488,5.748780488,1,0.002595627,25
46,QUGA,6,3,3,4,25,0.075609756,1996,5.395121951,5.395121951,1,0.002286091,25,2000,5.697560976,5.697560976,1,0.002549581,25,2002,5.848780488,5.848780488,1,0.002686715,25
46,QUGA,6.1,3,4,5,25,0.075609756,1986,4.73902439,4.73902439,sap,0.001763879,0,1995,5.419512195,5.419512195,1,0.002306807,25,1998,5.646341463,5.646341463,1,0.002503947,25
46,QUGA,7.9,2,3,4,25,0.075609756,1996,7.295121951,7.295121951,1,0.004179805,25,2000,7.597560976,7.597560976,1,0.004533559,25,2002,7.748780488,7.748780488,1,0.004715824,25
47,PSME,7,4,4,5,25,0.190243902,1986,3.575609756,3.575609756,sap,0.001004133,0,1995,5.287804878,5.287804878,1,0.002196048,25,1998,5.858536585,5.858536585,1,0.002695685,25
47,PSME,8.5,3,6,7,25,0.190243902,1908,-9.763414634,-11.75289927,0,0,0,1978,3.553658537,3.906647073,sap,0.001198669,0,1991,6.026829268,6.814848537,1,0.003647567,25
47,PSME,22,4,6,8,25,0.190243902,1908,3.736585366,4.121750732,0,0.001334303,0,1963,14.2,16.42568,2,0.021190325,25,1985,18.38536585,21.34725171,2,0.035791083,25
47,PSME,33,4,6,8,25,0.190243902,1908,14.73658537,17.05665073,0,0.02284959,0,1963,25.2,29.36058,3,0.067704909,25,1985,29.38536585,34.28215171,3,0.092305386,25
47,QUGA,5.8,3,5,6,25,0.075609756,1969,3.153658537,3.153658537,sap,0.000781124,0,1956,2.170731707,2.170731707,sap,0.000370086,0,1982,4.136585366,4.136585366,sap,0.001343925,0
47,QUGA,5.8,2,4,5,25,0.075609756,1986,4.43902439,4.43902439,sap,0.001547626,0,1995,5.119512195,5.119512195,1,0.002058487,25,1998,5.346341463,5.346341463,1,0.002244938,25
47,QUGA,6,2,5,6,25,0.075609756,1969,3.353658537,3.353658537,sap,0.000883341,0,1963,2.9,2.9,sap,0.000660521,0,1985,4.563414634,4.563414634,sap,0.001635576,0
47,QUGA,6,2,4,5,25,0.075609756,1986,4.63902439,4.63902439,sap,0.001690224,0,1995,5.319512195,5.319512195,1,0.002222463,25,1998,5.546341463,5.546341463,1,0.00241604,25
47,QUGA,7,2,4,5,25,0.075609756,1986,5.63902439,5.63902439,1,0.002497462,25,1995,6.319512195,6.319512195,1,0.003136592,25,1998,6.546341463,6.546341463,1,0.003365799,25
47,QUGA,7,2,4,5,25,0.075609756,1986,5.63902439,5.63902439,1,0.002497462,25,1995,6.319512195,6.319512195,1,0.003136592,25,1998,6.546341463,6.546341463,1,0.003365799,25
47,QUGA,7.6,2,4,5,25,0.075609756,1986,6.23902439,6.23902439,1,0.003057203,25,1995,6.919512195,6.919512195,1,0.003760468,25,1998,7.146341463,7.146341463,1,0.004011053,25
47,QUGA,9,3,4,5,25,0.075609756,1986,7.63902439,7.63902439,1,0.004583178,25,1995,8.319512195,8.319512195,1,0.00543609,25,1998,8.546341463,8.546341463,1,0.005736558,25
47,QUGA,9.1,2,4,5,25,0.075609756,1986,7.73902439,7.73902439,1,0.004703957,25,1995,8.419512195,8.419512195,1,0.005567558,25,1998,8.646341463,8.646341463,1,0.005871589,25
47,QUGA,9.2,3,4,5,25,0.075609756,1986,7.83902439,7.83902439,1,0.004826307,25,1995,8.519512195,8.519512195,1,0.005700597,25,1998,8.746341463,8.746341463,1,0.006008191,25
47,QUGA,11.2,3,4,5,25,0.075609756,1986,9.83902439,9.83902439,1,0.007603175,25,1995,10.5195122,10.5195122,1,0.008691247,25,1998,10.74634146,10.74634146,1,0.009070102,25
47,QUGA,11.3,2,4,5,25,0.075609756,1986,9.93902439,9.93902439,1,0.007758512,25,1995,10.6195122,10.6195122,1,0.008857273,25,1998,10.84634146,10.84634146,1,0.009239691,25
47,QUGA,14,3,4,5,25,0.075609756,1986,12.63902439,12.63902439,1,0.012546367,25,1995,13.3195122,13.3195122,1,0.013933735,25,1998,13.54634146,13.54634146,1,0.014412354,25
