Plot no.,Species,DBH (2004),2004 size bin,known age,predicted age,2004 age bin, 2004 Density (ha-1),2004BA (m2),Distance from 1922 (cm),DBH (1922),1922 size bin,1922 Density (ha-1),1922 BA (m2),,,,,,
25,PSME,43.2,4,216,216,11,25,0.1465745,7.8,27.6,3,25,0.059829,,,,,,
25,PSME,43.3,4,206,206,11,25,0.1472539,7.8,27.7,3,25,0.060263,,,,,,
25,PSME,43.4,4,0,159,8,25,0.1479348,7.8,27.8,3,25,0.060699,,,,,,
25,PSME,43.5,4,0,159,8,25,0.1486173,7.8,27.9,3,25,0.061136,,,,,,
25,PSME,43.7,4,0,163,9,25,0.1499871,7.8,28.1,3,25,0.062016,,,,,,
25,PSME,50.4,5,0,176,9,25,0.1995042,7.8,34.8,3,25,0.095115,,,,,,
25,PSME,50.4,5,0,179,9,25,0.1995042,7.8,34.8,3,25,0.095115,,,,,,
26,PIST,38.5,4,169,169,9,25,0.1164159,5.6,27.3,3,25,0.058535,,,,,,
26,QUGA,34,3,0,132,7,25,0.0907922,3.1,27.8,3,25,0.060699,,,,,,
29,PSME,44.7,4,116,116,6,25,0.1569300,7.8,29.1,3,25,0.066508,,,,,,
30,PSME,50,5,159,159,8,25,0.1963500,7.8,34.4,3,25,0.092941,,,,,,
33,PIPO,45.4,4,104,104,6,25,0.1618835,8.5,28.4,3,25,0.063347,,,,,,
33,PIST,39,4,125,125,7,25,0.1194593,5.6,27.8,3,25,0.060699,,,,,,
33,PIST,39.3,4,0,154,8,25,0.1213042,5.6,28.1,3,25,0.062016,,,,,,
33,PIST,42.5,4,126,126,7,25,0.1418629,5.6,31.3,3,25,0.076945,,,,,,
33,PSME,42.3,4,0,156,8,25,0.1405308,7.8,26.7,3,25,0.055990,,,,,,
35,PSME,50,5,0,175,9,25,0.1963500,7.8,34.4,3,25,0.092941,,,,,,
37,PSME,42.3,4,124,124,7,25,0.1405308,7.8,26.7,3,25,0.055990,,,,,,
37,PSME,46,5,162,162,9,25,0.1661906,7.8,30.4,3,25,0.072584,,,,,,
43,PSME,44.7,4,104,104,6,25,0.1569300,7.8,29.1,3,25,0.066508,,,,,,
43,PSME,45.5,4,104,104,6,25,0.1625974,7.8,29.9,3,25,0.070216,,,,,,
43,PSME,47.2,5,0,168,9,25,0.1749746,7.8,31.6,3,25,0.078427,,,,,,
44,PIPO,47.1,5,135,135,7,25,0.1742339,8.5,30.1,3,25,0.071158,,,,,,
45,PSME,44,4,0,160,8,25,0.1520534,7.8,28.4,3,25,0.063347,,,,,,
45,PSME,44,4,0,161,9,25,0.1520534,7.8,28.4,3,25,0.063347,,,,,,
47,PSME,47.3,5,187,187,10,25,0.1757168,7.8,31.7,3,25,0.078924,,,,,,
47,PSME,48.2,5,0,174,9,25,0.1824673,7.8,32.6,3,25,0.083469,,,,,,
48,QUGA,32.9,3,0,129,7,25,0.0850125,3.1,26.7,3,25,0.055990,,,,,,
49,PIPO,47.8,5,198,198,10,25,0.1794513,8.5,30.8,3,25,0.074506,,,,,,
50,PIST,44.4,4,0,167,9,25,0.1548306,5.6,33.2,3,25,0.086570,,,,,,
53,PIPO,43.4,4,106,106,6,25,0.1479348,8.5,26.4,3,25,0.054739,,,,,,
53,PIPO,51.7,5,112,112,6,25,0.2099288,8.5,34.7,3,25,0.094569,,,,,,
54,PIPO,48.5,5,123,123,7,25,0.1847457,8.5,31.5,3,25,0.077931,,,,,,
56,PIPO,46.3,5,127,127,7,25,0.1683654,8.5,29.3,3,25,0.067426,,,,,,
57,PIPO,47.5,5,118,118,6,25,0.1772059,8.5,30.5,3,25,0.073062,,,,,,
58,PIPO,48.1,5,0,192,10,25,0.1817109,8.5,31.1,3,25,0.075965,,,,,,
58,PIPO,50.5,5,107,107,6,25,0.2002966,8.5,33.5,3,25,0.088142,,,,,,
58,PSME,48.8,5,119,119,6,25,0.1870383,7.8,33.2,3,25,0.086570,,,,,,
63,PSME,46.5,5,0,166,9,25,0.1698231,7.8,30.9,3,25,0.074991,,,,,,
63,PSME,49.2,5,166,166,9,25,0.1901171,7.8,33.6,3,25,0.088669,,,,,,
65,PSME,50.6,5,0,177,9,25,0.2010907,7.8,35.0,3,25,0.096212,,,,,,
67,PIPO,50.1,5,0,200,10,25,0.1971362,8.5,33.1,3,25,0.086049,,,,,,
67,PSME,49.7,5,195,195,10,25,0.1940009,7.8,34.1,3,25,0.091327,,,,,,
68,PSME,42.4,4,0,156,8,25,0.1411961,7.8,26.8,3,25,0.056411,,,,,,
68,PSME,49.8,5,105,105,6,25,0.1947823,7.8,34.2,3,25,0.091864,,,,,,
68,QUGA,32.6,3,0,129,7,25,0.0834692,3.1,26.4,3,25,0.054739,,,,,,
68,QUGA,38.9,4,246,246,13,25,0.1188475,3.1,32.7,3,25,0.083982,,,,,,
69,QUGA,38.7,4,276,276,14,25,0.1176286,3.1,32.5,3,25,0.082958,,,,,,
69,QUGA,41.5,4,0,151,8,25,0.1352655,3.1,35.3,3,25,0.097868,,,,,,
70,QUGA,35.1,3,0,135,7,25,0.0967621,3.1,28.9,3,25,0.065597,,,,,,
72,PIPO,45.5,4,121,121,7,25,0.1625974,8.5,28.5,3,25,0.063794,,,,,,
72,PSME,43.9,4,131,131,7,25,0.1513631,7.8,28.3,3,25,0.062902,,,,,,
73,PIST,40.3,4,0,155,8,25,0.1275560,5.6,29.1,3,25,0.066508,,,,,,
74,PIST,39.5,4,111,111,6,25,0.1225420,5.6,28.3,3,25,0.062902,,,,,,
75,PIST,39.4,4,151,151,8,25,0.1219224,5.6,28.2,3,25,0.062458,,,,,,
75,PIST,40.9,4,188,188,10,25,0.1313825,5.6,29.7,3,25,0.069279,,,,,,
75,PSME,43.3,4,0,158,8,25,0.1472539,7.8,27.7,3,25,0.060263,,,,,,
75,PSME,43.3,4,0,163,9,25,0.1472539,7.8,27.7,3,25,0.060263,,,,,,
76,PSME,49.2,5,211,211,11,25,0.1901171,7.8,33.6,3,25,0.088669,,,,,,
77,PIPO,43.5,4,175,175,9,25,0.1486173,8.5,26.5,3,25,0.055155,,,,,,
77,PIST,39.5,4,0,153,8,25,0.1225420,5.6,28.3,3,25,0.062902,,,,,,
78,PIST,45.6,4,152,152,8,25,0.1633129,5.6,34.4,3,25,0.092941,,,,,,
80,PIST,46.8,5,170,170,9,25,0.1720214,5.6,35.6,3,25,0.099538,,,,,,
80,QUGA,34.8,3,0,134,7,25,0.0951151,3.1,28.6,3,25,0.064243,,,,,,
81,PIST,40.2,4,280,280,14,25,0.1269238,5.6,29.0,3,25,0.066052,,,,,,
81,PSME,41.6,4,0,154,8,25,0.1359182,7.8,26.0,3,25,0.053093,,,,,,
81,PSME,41.6,4,0,155,8,25,0.1359182,7.8,26.0,3,25,0.053093,,,,,,
81,PSME,41.8,4,136,136,7,25,0.1372282,7.8,26.2,3,25,0.053913,,,,,,
81,PSME,47.1,5,231,231,12,25,0.1742339,7.8,31.5,3,25,0.077931,,,,,,
83,PSME,42.2,4,117,117,6,25,0.1398672,7.8,26.6,3,25,0.055572,,,,,,
83,PSME,44.2,4,0,161,9,25,0.1534389,7.8,28.6,3,25,0.064243,,,,,,
83,PSME,48.6,5,0,172,9,25,0.1855083,7.8,33.0,3,25,0.085530,,,,,,
84,PIST,37.5,4,0,148,8,25,0.1104469,5.6,26.3,3,25,0.054325,,,,,,
84,PIST,37.8,4,262,262,14,25,0.1122211,5.6,26.6,3,25,0.055572,,,,,,
84,PIST,38.3,4,0,153,8,25,0.1152095,5.6,27.1,3,25,0.057681,,,,,,
84,PIST,41.5,4,236,236,12,25,0.1352655,5.6,30.3,3,25,0.072107,,,,,,
85,PSME,43.8,4,0,160,8,25,0.1506743,7.8,28.2,3,25,0.062458,,,,,,
85,PSME,47.5,5,155,155,8,25,0.1772059,7.8,31.9,3,25,0.079923,,,,,,
85,PSME,48,5,147,147,8,25,0.1809562,7.8,32.4,3,25,0.082448,,,,,,
87,PIPO,46,5,126,126,7,25,0.1661906,8.5,29.0,3,25,0.066052,,,,,,
89,PIST,37.2,4,104,104,6,25,0.1086868,5.6,26.0,3,25,0.053093,,,,,,
90,PIST,37.2,4,0,146,8,25,0.1086868,5.6,26.0,3,25,0.053093,,,,,,
90,PIST,37.2,4,0,146,8,25,0.1086868,5.6,26.0,3,25,0.053093,,,,,,
90,PIST,37.3,4,156,156,8,25,0.1092719,5.6,26.1,3,25,0.053502,,,,,,
90,PIST,40.9,4,245,245,13,25,0.1313825,5.6,29.7,3,25,0.069279,,,,,,
90,PIST,44.2,4,0,167,9,25,0.1534389,5.6,33.0,3,25,0.085530,,,,,,
92,PIST,38.7,4,0,150,8,25,0.1176286,5.6,27.5,3,25,0.059396,,,,,,
92,PSME,43.1,4,0,158,8,25,0.1458967,7.8,27.5,3,25,0.059396,,,,,,
92,PSME,43.1,4,0,158,8,25,0.1458967,7.8,27.5,3,25,0.059396,,,,,,
92,PSME,43.2,4,132,132,7,25,0.1465745,7.8,27.6,3,25,0.059829,,,,,,
92,PSME,45.6,4,163,163,9,25,0.1633129,7.8,30.0,3,25,0.070686,,,,,,
92,PSME,45.7,4,147,147,8,25,0.1640300,7.8,30.1,3,25,0.071158,,,,,,
92,PSME,51.1,5,161,161,9,25,0.2050844,7.8,35.5,3,25,0.098980,,,,,,
94,PIPO,43,4,100,100,5,25,0.1452205,8.5,26.0,3,25,0.053093,,,,,,
95,PIST,39.3,4,275,275,14,25,0.1213042,5.6,28.1,3,25,0.062016,,,,,,
95,PIST,39.6,4,0,154,8,25,0.1231633,5.6,28.4,3,25,0.063347,,,,,,
95,PIST,39.9,4,0,157,8,25,0.1250365,5.6,28.7,3,25,0.064693,,,,,,
95,PIST,41.1,4,0,158,8,25,0.1326706,5.6,29.9,3,25,0.070216,,,,,,
95,PIST,41.4,4,225,225,12,25,0.1346144,5.6,30.2,3,25,0.071632,,,,,,
95,PIST,44.5,4,253,253,13,25,0.1555288,5.6,33.3,3,25,0.087092,,,,,,
96,PSME,42.2,4,150,150,8,25,0.1398672,7.8,26.6,3,25,0.055572,,,,,,
96,PSME,42.3,4,0,161,9,25,0.1405308,7.8,26.7,3,25,0.055990,,,,,,
96,PSME,47.5,5,197,197,10,25,0.1772059,7.8,31.9,3,25,0.079923,,,,,,
100,PSME,43.1,4,0,158,8,25,0.1458967,7.8,27.5,3,25,0.059396,,,,,,
100,PSME,43.1,4,0,160,8,25,0.1458967,7.8,27.5,3,25,0.059396,,,,,,
102,PIST,46.9,5,285,285,15,25,0.1727574,5.6,35.7,3,25,0.100098,,,,,,
102,PSME,49.8,5,0,175,9,25,0.1947823,7.8,34.2,3,25,0.091864,,,,,,
108,PSME,50.2,5,104,104,6,25,0.1979239,7.8,34.6,3,25,0.094025,,,,,,
112,PIST,43.3,4,136,136,7,25,0.1472539,5.6,32.1,3,25,0.080928,,,,,,
115,PIED,39.3,4,395,395,more,25,0.1213042,4.2,30.9,3,25,0.074991,,,,,,
116,PIED,37.3,4,0,115,6,25,0.1092719,4.2,28.9,3,25,0.065597,,,,,,
117,PIPO,48.3,5,149,149,8,25,0.1832252,8.5,31.3,3,25,0.076945,,,,,,
118,PIST,44.5,4,138,138,7,25,0.1555288,5.6,33.3,3,25,0.087092,,,,,,
119,PSME,43.8,4,0,160,8,25,0.1506743,7.8,28.2,3,25,0.062458,,,,,,
120,PSME,41.6,4,205,205,11,25,0.1359182,7.8,26.0,3,25,0.053093,,,,,,
121,PIPO,50.9,5,191,191,10,25,0.2034822,8.5,33.9,3,25,0.090259,,,,,,
124,PIST,37.4,4,248,248,13,25,0.1098586,5.6,26.2,3,25,0.053913,,,,,,
125,PSME,50.2,5,136,136,7,25,0.1979239,7.8,34.6,3,25,0.094025,,,,,,
126,PIST,40.4,4,233,233,12,25,0.1281898,5.6,29.2,3,25,0.066966,,,,,,
127,PIST,37.8,4,0,150,8,25,0.1122211,5.6,26.6,3,25,0.055572,,,,,,
127,PIST,38.6,4,0,150,8,25,0.1170215,5.6,27.4,3,25,0.058965,,,,,,
127,PIST,38.7,4,0,154,8,25,0.1176286,5.6,27.5,3,25,0.059396,,,,,,
127,PIST,41.8,4,202,202,11,25,0.1372282,5.6,30.6,3,25,0.073542,,,,,,
128,PIPO,44.1,4,0,177,9,25,0.1527454,8.5,27.1,3,25,0.057681,,,,,,
128,PIPO,47,5,130,130,7,25,0.1734949,8.5,30.0,3,25,0.070686,,,,,,
128,PIPO,47,5,135,135,7,25,0.1734949,8.5,30.0,3,25,0.070686,,,,,,
128,PIPO,47,5,130,188,10,25,0.1734949,8.5,30.0,3,25,0.070686,,,,,,
128,PIPO,48.6,5,0,194,10,25,0.1855083,8.5,31.6,3,25,0.078427,,,,,,
130,PIST,43.2,4,0,164,9,25,0.1465745,5.6,32.0,3,25,0.080425,,,,,,
130,PIST,43.2,4,0,166,9,25,0.1465745,5.6,32.0,3,25,0.080425,,,,,,
131,PIST,38.1,4,156,156,8,25,0.1140094,5.6,26.9,3,25,0.056832,,,,,,
136,PSME,46.1,5,114,114,6,25,0.1669140,7.8,30.5,3,25,0.073062,,,,,,
136,PSME,50.5,5,231,231,12,25,0.2002966,7.8,34.9,3,25,0.095663,,,,,,
137,PSME,43,4,97,97,5,25,0.1452205,7.8,27.4,3,25,0.058965,,,,,,
138,PSME,43.4,4,173,173,9,25,0.1479348,7.8,27.8,3,25,0.060699,,,,,,
138,PSME,47.7,5,173,173,9,25,0.1787013,7.8,32.1,3,25,0.080928,,,,,,
138,PSME,49,5,0,173,9,25,0.1885745,7.8,33.4,3,25,0.087616,,,,,,
139,PIST,41.6,4,0,159,8,25,0.1359182,5.6,30.4,3,25,0.072584,,,,,,
139,PIST,41.6,4,0,161,9,25,0.1359182,5.6,30.4,3,25,0.072584,,,,,,
139,PIST,42.2,4,357,357,more,25,0.1398672,5.6,31.0,3,25,0.075477,,,,,,
140,PIST,46,5,140,140,7,25,0.1661906,5.6,34.8,3,25,0.095115,,,,,,
140,PSME,45.1,4,118,118,6,25,0.1597511,7.8,29.5,3,25,0.068349,,,,,,
144,PIED,35,3,0,110,6,25,0.0962115,4.2,26.6,3,25,0.055572,,,,,,
144,PIED,38,4,257,257,13,25,0.1134118,4.2,29.6,3,25,0.068814,,,,,,
146,PIST,38.8,4,268,268,14,25,0.1182373,5.6,27.6,3,25,0.059829,,,,,,
149,PSME,42,4,0,155,8,25,0.1385446,7.8,26.4,3,25,0.054739,,,,,,
149,PSME,48.8,5,107,107,6,25,0.1870383,7.8,33.2,3,25,0.086570,,,,,,
150,PIST,42.4,4,169,169,9,25,0.1411961,5.6,31.2,3,25,0.076454,,,,,,
152,PSME,42.5,4,0,156,8,25,0.1418629,7.8,26.9,3,25,0.056832,,,,,,
152,PSME,45.5,4,84,84,5,25,0.1625974,7.8,29.9,3,25,0.070216,,,,,,
153,PIST,45,4,235,235,12,25,0.1590435,5.6,33.8,3,25,0.089727,,,,,,
154,PSME,49.4,5,120,120,6,25,0.1916659,7.8,33.8,3,25,0.089727,,,,,,
155,PIED,34.7,3,97,97,5,25,0.0945692,4.2,26.3,3,25,0.054325,,,,,,
155,PIED,36.7,4,0,114,6,25,0.1057847,4.2,28.3,3,25,0.062902,,,,,,
156,PIST,39,4,0,151,8,25,0.1194593,5.6,27.8,3,25,0.060699,,,,,,
156,PSME,41.8,4,122,122,7,25,0.1372282,7.8,26.2,3,25,0.053913,,,,,,
1,PIPO,55.5,5,127,127,7,25,0.2419228,8.5,38.5,4,25,0.116416,,,,,,
1,PIPO,61.5,6,134,134,7,25,0.2970579,8.5,44.5,4,25,0.155529,,,,,,
2,QUGA,47.5,5,0,165,9,25,0.1772059,3.1,41.3,4,25,0.133965,,,,,,
4,PIST,52.1,5,284,284,15,25,0.2131898,5.6,40.9,4,25,0.131382,,,,,,
6,PIST,52.4,5,119,119,6,25,0.2156520,5.6,41.2,4,25,0.133317,,,,,,
10,PIST,50.5,5,116,116,6,25,0.2002966,5.6,39.3,4,25,0.121304,,,,,,
11,PIST,56.8,6,144,144,8,25,0.2533889,5.6,45.6,4,25,0.163313,,,,,,
12,PIST,55.8,5,294,294,15,25,0.2445453,5.6,44.6,4,25,0.156229,,,,,,
12,PSME,58,6,0,195,10,25,0.2642086,7.8,42.4,4,25,0.141196,,,,,,
13,PSME,56,6,214,214,11,25,0.2463014,7.8,40.4,4,25,0.128190,,,,,,
20,PIED,44.5,4,178,178,9,25,0.1555288,4.2,36.1,4,25,0.102354,,,,,,
23,PIST,53.7,5,0,194,10,25,0.2264850,5.6,42.5,4,25,0.141863,,,,,,
23,PSME,58.5,6,0,196,10,25,0.2687835,7.8,42.9,4,25,0.144546,,,,,,
24,PSME,54.5,5,0,186,10,25,0.2332834,7.8,38.9,4,25,0.118848,,,,,,
25,PSME,51.7,5,214,214,11,25,0.2099288,7.8,36.1,4,25,0.102354,,,,,,
25,PSME,55.8,5,232,232,12,25,0.2445453,7.8,40.2,4,25,0.126924,,,,,,
25,PSME,56.2,6,0,192,10,25,0.2480639,7.8,40.6,4,25,0.129462,,,,,,
25,PSME,56.6,6,227,227,12,25,0.2516076,7.8,41.0,4,25,0.132026,,,,,,
26,PIST,52.5,5,0,191,10,25,0.2164759,5.6,41.3,4,25,0.133965,,,,,,
30,PSME,52.5,5,0,181,10,25,0.2164759,7.8,36.9,4,25,0.106941,,,,,,
32,PSME,53.9,5,125,125,7,25,0.2281752,7.8,38.3,4,25,0.115210,,,,,,
33,PIST,49.4,5,0,182,10,25,0.1916659,5.6,38.2,4,25,0.114609,,,,,,
34,PIPO,53.9,5,117,117,6,25,0.2281752,8.5,36.9,4,25,0.106941,,,,,,
37,PSME,52.8,5,0,182,10,25,0.2189570,7.8,37.2,4,25,0.108687,,,,,,
45,PSME,52.2,5,173,173,9,25,0.2140089,7.8,36.6,4,25,0.105209,,,,,,
47,PSME,60.9,6,0,202,11,25,0.2912899,7.8,45.3,4,25,0.161171,,,,,,
50,PIST,52.2,5,330,330,more,25,0.2140089,5.6,41.0,4,25,0.132026,,,,,,
54,PIPO,57.4,6,156,156,8,25,0.2587705,8.5,40.4,4,25,0.128190,,,,,,
62,PIST,55.3,5,0,199,10,25,0.2401824,5.6,44.1,4,25,0.152745,,,,,,
63,PIST,47.3,5,219,219,11,25,0.1757168,5.6,36.1,4,25,0.102354,,,,,,
65,PSME,53.3,5,148,148,8,25,0.2231235,7.8,37.7,4,25,0.111628,,,,,,
68,PIST,48.5,5,0,179,9,25,0.1847457,5.6,37.3,4,25,0.109272,,,,,,
69,PIST,49.2,5,0,181,10,25,0.1901171,5.6,38.0,4,25,0.113412,,,,,,
69,PIST,55.3,5,0,199,10,25,0.2401824,5.6,44.1,4,25,0.152745,,,,,,
69,PSME,56,6,166,166,9,25,0.2463014,7.8,40.4,4,25,0.128190,,,,,,
69,PSME,59.2,6,0,198,10,25,0.2752544,7.8,43.6,4,25,0.149301,,,,,,
70,PSME,58.7,6,0,197,10,25,0.2706245,7.8,43.1,4,25,0.145897,,,,,,
73,PIST,48,5,0,178,9,25,0.1809562,5.6,36.8,4,25,0.106362,,,,,,
80,PSME,53,5,0,183,10,25,0.2206189,7.8,37.4,4,25,0.109859,,,,,,
82,PSME,59.6,6,0,199,10,25,0.2789866,7.8,44.0,4,25,0.152053,,,,,,
89,PIST,47.3,5,180,180,9,25,0.1757168,5.6,36.1,4,25,0.102354,,,,,,
89,PSME,59.4,6,181,181,10,25,0.2771174,7.8,43.8,4,25,0.150674,,,,,,
90,PIST,53.9,5,184,184,10,25,0.2281752,5.6,42.7,4,25,0.143201,,,,,,
93,PSME,58.2,6,172,172,9,25,0.2660338,7.8,42.6,4,25,0.142531,,,,,,
93,PSME,58.3,6,177,177,9,25,0.2669488,7.8,42.7,4,25,0.143201,,,,,,
93,PSME,58.9,6,0,197,10,25,0.2724718,7.8,43.3,4,25,0.147254,,,,,,
93,PSME,58.9,6,0,199,10,25,0.2724718,7.8,43.3,4,25,0.147254,,,,,,
96,PSME,58.3,6,240,240,12,25,0.2669488,7.8,42.7,4,25,0.143201,,,,,,
99,PIPO,53.1,5,151,151,8,25,0.2214522,8.5,36.1,4,25,0.102354,,,,,,
102,PIST,57.1,6,236,236,12,25,0.2560726,5.6,45.9,4,25,0.165469,,,,,,
108,PIPO,62.8,6,130,130,7,25,0.3097492,8.5,45.8,4,25,0.164749,,,,,,
124,PIST,56,6,225,225,12,25,0.2463014,5.6,44.8,4,25,0.157633,,,,,,
124,PSME,59.8,6,0,199,10,25,0.2808622,7.8,44.2,4,25,0.153439,,,,,,
126,PIST,51,5,203,203,11,25,0.2042825,5.6,39.8,4,25,0.124411,,,,,,
127,PSME,53.2,5,295,295,15,25,0.2222870,7.8,37.6,4,25,0.111037,,,,,,
130,PIST,53.2,5,210,210,11,25,0.2222870,5.6,42.0,4,25,0.138545,,,,,,
138,PSME,54.1,5,158,158,8,25,0.2298717,7.8,38.5,4,25,0.116416,,,,,,
138,PSME,54.1,5,178,178,9,25,0.2298717,7.8,38.5,4,25,0.116416,,,,,,
138,PSME,55.7,5,0,189,10,25,0.2436696,7.8,40.1,4,25,0.126293,,,,,,
147,PSME,56.4,6,0,191,10,25,0.2498326,7.8,40.8,4,25,0.130741,,,,,,
159,PIPO,54,5,224,224,12,25,0.2290226,8.5,37.0,4,25,0.107521,,,,,,
5,PIST,58.7,6,175,175,9,25,0.2706245,5.6,47.5,5,25,0.177206,,,,,,
7,PSME,65,6,203,203,11,25,0.3318315,7.8,49.4,5,25,0.191666,,,,,,
10,PSME,63.3,6,0,208,11,25,0.3147011,7.8,47.7,5,25,0.178701,,,,,,
26,PIST,60,6,202,202,11,25,0.2827440,5.6,48.8,5,25,0.187038,,,,,,
57,PSME,68.4,7,204,204,11,25,0.3674541,7.8,52.8,5,25,0.218957,,,,,,
61,PSME,70.2,7,0,225,12,25,0.3870483,7.8,54.6,5,25,0.234140,,,,,,
62,PIST,57.3,6,281,281,15,25,0.2578696,5.6,46.1,5,25,0.166914,,,,,,
69,PIST,66.8,7,255,255,13,25,0.3504643,5.6,55.6,5,25,0.242795,,,,,,
86,PSME,61.9,6,0,205,11,25,0.3009346,7.8,46.3,5,25,0.168365,,,,,,
88,PSME,62.7,6,161,161,9,25,0.3087635,7.8,47.1,5,25,0.174234,,,,,,
89,PIST,66.8,7,0,233,12,25,0.3504643,5.6,55.6,5,25,0.242795,,,,,,
102,PIST,60.5,6,0,214,11,25,0.2874760,5.6,49.3,5,25,0.190891,,,,,,
121,PIST,60.5,6,340,340,more,25,0.2874760,5.6,49.3,5,25,0.190891,,,,,,
121,PIST,63.4,6,0,223,12,25,0.3156962,5.6,52.2,5,25,0.214009,,,,,,
130,PIST,59.5,6,0,211,11,25,0.2780512,5.6,48.3,5,25,0.183225,,,,,,
151,PIST,58.3,6,0,208,11,25,0.2669488,5.6,47.1,5,25,0.174234,,,,,,
153,PIPO,66.4,7,232,232,12,25,0.3462797,8.5,49.4,5,25,0.191666,,,,,,
160,PIED,62.5,6,0,175,9,25,0.3067969,4.2,54.1,5,25,0.229872,,,,,,
27,PIST,69.8,7,0,242,13,25,0.3826500,5.6,58.6,6,25,0.269703,,,,,,
59,PIST,68.4,7,262,262,14,25,0.3674541,5.6,57.2,6,25,0.256970,,,,,,
75,PSME,76.5,8,349,349,more,25,0.4596357,7.8,60.9,6,25,0.291290,,,,,,
79,PSME,76,8,0,240,12,25,0.4536470,7.8,60.4,6,25,0.286526,,,,,,
79,PSME,76,8,0,244,13,25,0.4536470,7.8,60.4,6,25,0.286526,,,,,,
98,PSME,81.3,8,156,156,8,25,0.5191251,7.8,65.7,6,25,0.339017,,,,,,
101,PSME,75,7,0,237,12,25,0.4417875,7.8,59.4,6,25,0.277117,,,,,,
156,PSME,77.4,8,0,243,13,25,0.4705143,7.8,61.8,6,25,0.299963,,,,,,
160,PIED,66.5,7,402,402,more,25,0.3473235,4.2,58.1,6,25,0.265120,,,,,,
55,PIED,76.5,8,0,209,11,25,0.4596357,4.2,68.1,7,25,0.364238,,,,,,
9,PSME,92.8,9,0,282,15,25,0.6763739,7.8,77.2,8,25,0.468086,,,,,,
1,PSME,12,1,0,82,5,25,0.0113098,7.8,-3.6,sap,0,0.001018,,,,,,
1,PSME,13.4,1,85,85,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
1,PSME,14,1,0,86,5,25,0.0153938,7.8,-1.6,sap,0,0.000201,,,,,,
1,PSME,14,1,0,86,5,25,0.0153938,7.8,-1.6,sap,0,0.000201,,,,,,
2,PIST,10.3,1,81,81,5,25,0.0083323,5.6,-0.9,sap,0,0.000064,,,,,,
2,PIST,12,1,99,99,5,25,0.0113098,5.6,0.8,sap,0,0.000050,,,,,,
2,PIST,12.5,1,91,91,5,25,0.0122719,5.6,1.3,sap,0,0.000133,,,,,,
2,PIST,13.2,1,86,86,5,25,0.0136848,5.6,2.0,sap,0,0.000314,,,,,,
2,PSME,13.9,1,0,85,5,25,0.0151747,7.8,-1.7,sap,0,0.000227,,,,,,
2,QUGA,11,1,110,110,6,25,0.0095033,3.1,4.8,sap,0,0.001810,,,,,,
3,PIST,15,1,99,99,5,25,0.0176715,5.6,3.8,sap,0,0.001134,,,,,,
3,PSME,11.9,1,0,81,5,25,0.0111220,7.8,-3.7,sap,0,0.001075,,,,,,
3,PSME,12.2,1,0,84,5,25,0.0116899,7.8,-3.4,sap,0,0.000908,,,,,,
3,PSME,13.2,1,0,85,5,25,0.0136848,7.8,-2.4,sap,0,0.000452,,,,,,
3,PSME,13.7,1,0,86,5,25,0.0147412,7.8,-1.9,sap,0,0.000284,,,,,,
3,PSME,14.2,1,0,88,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
3,PSME,15.4,1,0,90,5,25,0.0186265,7.8,-0.2,sap,0,0.000003,,,,,,
3,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
3,PSME,16.1,2,0,91,5,25,0.0203584,7.8,0.5,sap,0,0.000020,,,,,,
3,PSME,16.4,2,0,92,5,25,0.0211241,7.8,0.8,sap,0,0.000050,,,,,,
3,PSME,18.1,2,0,98,5,25,0.0257305,7.8,2.5,sap,0,0.000491,,,,,,
5,PIST,9.7,1,115,115,6,25,0.0073898,5.6,-1.5,sap,0,0.000177,,,,,,
5,PIST,10.5,1,139,139,7,25,0.0086590,5.6,-0.7,sap,0,0.000038,,,,,,
5,PIST,12,1,107,107,6,25,0.0113098,5.6,0.8,sap,0,0.000050,,,,,,
5,PIST,12.2,1,145,145,8,25,0.0116899,5.6,1.0,sap,0,0.000079,,,,,,
5,PIST,14.5,1,91,91,5,25,0.0165130,5.6,3.3,sap,0,0.000855,,,,,,
5,PIST,15,1,0,81,5,25,0.0176715,5.6,3.8,sap,0,0.001134,,,,,,
5,PIST,15.1,1,145,145,8,25,0.0179079,5.6,3.9,sap,0,0.001195,,,,,,
5,PIST,15.2,1,111,111,6,25,0.0181459,5.6,4.0,sap,0,0.001257,,,,,,
5,PIST,15.3,1,0,82,5,25,0.0183854,5.6,4.1,sap,0,0.001320,,,,,,
5,PIST,15.5,1,0,84,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
5,PIST,16,2,123,123,7,25,0.0201062,5.6,4.8,sap,0,0.001810,,,,,,
6,PSME,14.2,1,0,86,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
7,PIPO,19,2,0,84,5,25,0.0283529,8.5,2.0,sap,0,0.000314,,,,,,
7,PIST,14.5,1,0,81,5,25,0.0165130,5.6,3.3,sap,0,0.000855,,,,,,
7,PIST,15,1,0,82,5,25,0.0176715,5.6,3.8,sap,0,0.001134,,,,,,
7,PIST,15.5,1,0,88,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
